fire_size;fire_size_class;fire_cause;state;discovery_year;discovery_month;distance_wstation_m;vegetation_type;Temp_pre_30;Temp_pre_15;Temp_pre_7;Temp_contained;Wind_pre_30;Wind_pre_15;Wind_pre_7;Wind_contained;Hum_pre_30;Hum_pre_15;Hum_pre_7;Hum_contained;Prec_pre_30;Prec_pre_15;Prec_pre_7;Prec_contained;remoteness
1.1;B;Debris Burning;GA;1998;Jan;4.49E+16;16;654789916;6.14E+15;4725806452;938803681;4193613445;4773234201;5375;4822852761;7506739526;69.5;7743089431;6814424635;142.7;102;101.5;131.5;0.161496905
4;B;Miscellaneous;TX;1998;Aug;3.15E+16;12;2832352941;2898092643;28.48;2523349057;1.64E+16;1673024523;1850285714;2583046683;6873707533;6440055249;6340350877;7800698324;47;17.5;16.5;233.1;0.253308869
6;B;Debris Burning;TN;1998;Aug;9073232152;15;2534727503;2567282322;255862069;2371695761;1260202788;1475461741;173045977;2358852868;7508987161;7064387464;6769879518;7226825843;25.6;0.3;0;89.7;0.192788821
1;B;Lightning;TX;1998;Jul;6966162944;12;3037660485;2987837838;2745698925;2834844193;2834522111;2.79E+16;2228494624;1.64E+16;5920668693;5903353659;7025694444;6891492537;61.7;61.7;61.7;47;0.249244696
4867;F;Lightning;GA;1998;Jun;5959304591;12;2824208675;2796241135;2795906977;2682765957;3305985915;2.91E+16;3.06E+16;3.45E+16;713203125;7439175258;7609547739;8566475645;122;62.3;47.1;103.3;0.694558102
22;C;Lightning;AR;1998;Jun;4.63E+16;16;3061538462;3113409962;3141803279;3038727273;3294807692;2886590038;2596721311;2956466302;6.03E+15;5975289575;5935833333;6293345656;55;18.5;17;70.9;0.233797129
3.4;B;Campfire;WI;1998;Apr;3.68E+16;15;1.11E+16;1258166189;1441717791;1544921316;4165932452;3818911175;3.79E+16;4215593705;5734150077;5855521472;6874829932;6648837209;34.3;8.6;8.6;48.2;0.202661044
30;C;Campfire;AK;1998;Apr;2641955271;0;6.26E+15;6700534759;8197802198;1239820359;3585969388;3.86E+16;3948351648;3.44E+16;5230989583;4994117647;4614285714;4856287425;0.5;0.5;0.5;3.8;0.795477283
8;B;Arson;MN;1998;Mar;186076254;15;-0.33381295;5126470588;5.67E+15;111994382;5.07E+15;5346587537;514011976;4793389592;7423824451;7393877551;6956363636;5414346591;14.3;14.3;9.1;41.2;0.25327433
300;E;Arson;FL;1998;Nov;1683587994;12;2314194373;2276546392;2272571429;22;299028133;3256958763;3701142857;247826087;7897470238;7859773371;777654321;7295238095;37.7;36.9;3.1;0;0.128704094
2;B;Equipment Use;SD;1998;Sep;5327623074;9;1575065398;1271497797;8936363636;9205635359;4324851367;4702863436;5803896104;4.19E+16;6828099174;7356302521;79.55;7733548387;102.4;79;72.1;82.1;0.265743778
1;B;Lightning;NY;1998;Aug;6.38E+16;9;2041261261;2010180995;1792753623;1544404332;2367454955;2206108597;2218357488;2.99E+16;7606609547;7511442786;7490804598;7472561769;47.5;32.4;16.8;30.2;0.064444995
3100;F;Equipment Use;SD;1998;Aug;1.35E+16;15;2461058345;2471030641;2524223602;1.61E+16;3995793758;3883286908;4116770186;5276923077;5.51E+16;4607799443;4047204969;6195863053;29.3;3.6;0;46.6;0.154992506
2;B;Debris Burning;TX;1998;Aug;1866745967;12;2982542373;3000280112;2966071429;2585189873;2.74E+16;2.61E+16;2792857143;3.54E+16;6119064748;579941691;5631547619;7595314788;0.3;0.3;0;140.5;0.258297186
1;B;Miscellaneous;TX;1998;Jul;3218988339;12;305368272;3014516129;2803684211;2835520685;2.88E+16;2857258065;2.13;1.66E+16;5870720721;5824624625;6522516556;6899698341;61.7;61.7;61.7;47;0.253201149
1;B;Lightning;FL;1998;Jul;3074026097;12;2669560669;2649223744;2552093023;2636773128;3033263598;2975570776;3135813953;2824559471;8321195039;81.5;8372340426;8320947631;166.3;58.7;27.7;233.9;0.136831733
1;B;Arson;GA;1998;Jul;1.23E+16;16;2.59E+16;2532122905;2507409639;2500189781;1.63E+16;1440223464;1457228916;1241605839;730044843;7300874636;6512727273;7191385135;78.9;52.1;0;41.9;0.163637866
100;D;Lightning;NE;1998;Jul;376704083;4;2550630252;2322821577;2304545455;278125;4672478992;5077593361;5053636364;335625;5521199143;62.5;6038095238;476875;4.1;4.1;0;0;0.329828772
1;B;Smoking;WA;1998;Jul;1865819869;15;1574692202;1645441989;1516568047;1533571429;1906839945;183121547;1739053254;1.80E+16;8466046512;8212615385;8149333333;8198793363;42.3;2.2;0.8;4.9;0.536513469
9;B;Arson;AR;1998;Jun;6.03E+16;15;2902714286;3.00E+16;2956287425;2712250333;4.17E+15;3.54E+16;277005988;328328877;6369971264;6252449568;6370658683;759850075;16.6;5.6;5.6;123.4;0.213054579
1.8;B;Debris Burning;GA;1998;Mar;2636153359;16;1070447284;1599288256;1420408163;1518740849;4145846645;3313879004;3389115646;3346108664;6106839187;6253435115;6092248062;7273180077;92.1;50;49.5;154.1;0.149808656
4.2;B;Arson;GA;1998;Jan;4.46E+16;12;121284153;11.5;1121052632;1447003155;4.05E+15;472244898;5271929825;389148265;777492163;7491891892;8029245283;6102640264;253.4;46;32.5;212.9;0.132403067
15;C;Arson;TN;1998;Jan;6.75E+15;0;4.90E+16;5693251534;5375;8109243697;327962963;3.40E+16;4430952381;3620028011;7650315457;7131888545;7088690476;7527696793;38.4;4.8;4.3;212.4;0.193854145
1;B;Equipment Use;FL;1998;Nov;2.98E+16;12;2296928983;2249805447;2285294118;1821585903;404238921;4052941176;3777777778;4455286344;730754352;7192156863;7108148148;7689838337;3.8;3.8;0.8;4.8;0.127953534
2;B;Equipment Use;FL;1998;Oct;286279368;12;1775641026;1564171123;1616860465;1698561947;1.69E+16;1.74E+16;2169767442;1557632743;7108503401;6937800687;7454166667;7679487179;30.1;23;22.4;63.4;0.180175911
1;B;Campfire;SC;1998;Oct;3899868033;16;1668666667;1500322581;1605670103;1436972067;1.81E+16;183325062;243814433;1605698324;6951534527;6.73E+15;7291052632;7319316689;9.2;2.8;2.8;25.6;0.130148814
15;C;Equipment Use;CA;1998;Sep;9255441386;0;1773229706;1626592798;1637278107;1489309878;3.77E+16;3711911357;3733136095;25067659;7142114385;7432132964;7110059172;7249088359;0.3;0.3;0;14.8;0.516164765
1.6;B;Debris Burning;GA;1998;Aug;3126650158;16;2500189781;2535282486;2528727273;2300027894;1241605839;1224011299;1155151515;1657043236;7191385135;6725465839;6667532468;7046210996;41.9;1.6;1.3;52.6;0.160810607
6416;G;Lightning;OR;1998;Jul;1976667299;15;2603293413;2590207715;2433121019;26.85;2.38E+16;2.34E+16;2152866242;4.37;4876761619;5108928571;5516666667;31.15;18.6;10.5;10.2;0;0.08350674
1;B;Lightning;FL;1998;Jun;4062670909;12;2916076696;2928486647;2960869565;2789969605;2369321534;2295845697;2504347826;2162158055;7014666667;7014243323;7161490683;8017310665;7.7;7.7;7.7;103.6;0.138992234
3880;F;Arson;WA;1998;Jun;469400664;9;2123130194;2209944751;2420958084;25.75;3538088643;3594198895;2950299401;1725;6054921541;6129131653;6097575758;6329166667;14;6.6;2.5;0;0.141021714
2;B;Lightning;FL;1998;Jun;2585523032;12;2859720812;2867139241;2915027027;2697549133;3086675127;2.65E+16;3118378378;2.61E+16;7036732026;702989418;6922727273;8090382082;40.2;27.7;0;241.3;0.133910311
1;B;Arson;LA;1998;Jun;3374824755;12;2973653566;2992238806;2984768212;3155523256;4293740902;3678208955;3149006623;3.17E+16;6438450292;6686445783;6704054054;57653789;12;11.7;10.9;24.4;0.239095122
1;B;Debris Burning;TN;1998;Jun;9073232152;15;2701687764;2.82E+16;2744505495;2592263279;2726722925;2027731092;2314285714;1809132948;711740413;7085087719;7292982456;8.10E+15;56.2;1.5;1.5;131.5;0.192788821
2;B;Lightning;FL;1998;Jun;3137771764;12;2873083475;2874086379;2918954248;2740096618;4.51E+15;4145182724;4604575163;4212459547;7112969283;72.84;7188157895;8026699029;1;1;0;127.6;0.126879926
1;B;Arson;NJ;1998;May;3175227852;0;1890935252;2067666667;2026096257;2269761051;4434693878;4362467866;5319354839;3725686977;6877763329;6.29E+15;5959459459;7340422721;101.8;24.4;15.8;85.1;0.071058
17;C;Debris Burning;TN;1998;Mar;1.68E+16;15;1029802784;1422195122;1444825871;1422424569;3945591647;381804878;4169154229;3182650862;6829590643;6411491443;6704975124;7729382093;166.3;60;55.4;271.2;0.150666963
1;B;Debris Burning;AR;1998;Mar;4262147765;16;1328571429;1878148148;1712403101;1851571165;5393803787;5.65E+16;5406976744;4.92E+15;6286981132;5.77E+16;52.75;6002879079;174.3;57.4;52.1;63.7;0.237635599
0.7;B;Debris Burning;GA;1998;Nov;6.30E+16;16;1166488011;1175826331;1294848485;7495253682;1389280677;1.07E+16;0.860606061;2198690671;7362248322;723375;76.12;774248497;29.6;7.8;0;153.4;0.159290459
3420;F;Missing/Undefined;HI;1998;Sep;1983635352;12;2581571816;2571823204;2554022989;2511780822;7.36E+16;7693370166;8054022989;6.80E+16;6543631436;659558011;6735632184;7051506849;8.5;6;2.5;26.8;0.970484472
2;B;Arson;TX;1998;Aug;7307726279;16;2823789174;2902459016;2875568182;2612215569;1.68E+16;1731147541;2080681818;2467896679;69.5;6541736695;6429142857;7716944444;65;21.6;17.5;233.1;0.251268142
2;B;Arson;AL;1998;Aug;4333908298;16;2491339492;2504738155;2516666667;2415795587;1588799076;1416209476;1436666667;2421138211;753525641;7096658098;7172316384;7083108935;27.8;1.8;0.6;44.2;0.17279107
50;C;Lightning;TX;1998;Jul;4312419971;12;3155523256;3166964286;3143558282;2836617647;3.17E+16;3.48E+16;3035582822;1761323529;57653789;55625;5428834356;7109022556;24.4;6.4;0;174.5;0.246278995
7;B;Lightning;OR;1998;Jul;1588249751;9;2587106447;2580664653;2386624204;2858333333;2345277361;2339879154;2.20E+16;2195833333;4973723724;5149090909;5898076923;3354166667;18.6;10.5;10.5;0;0.463890058
1;B;Miscellaneous;LA;1998;Jun;7522702554;12;2936574746;2992581602;2950993377;3170784884;4326850508;3843323442;3213245033;3216860465;6493148688;6691916168;6902027027;5.70E+15;33.3;11.7;10.9;24.4;0.23502671
1.4;B;Equipment Use;AL;1998;Mar;2.60E+16;12;1520774648;1.86E+16;20;1875206612;4465962441;4008847185;4473369565;3.66E+16;6859411765;6237196765;6525824176;6949468713;173.8;35.6;35.6;46.4;0.175031409
1.3;B;Debris Burning;GA;1998;Nov;3941000338;16;1135317348;115232493;1180848485;7872755906;1.47E+16;1.10E+16;0.714545455;216015748;7361616162;7277707006;7404697987;7.76E+15;29.6;7.8;0;153.4;0.162735757
0.9;B;Arson;GA;1998;Nov;3208835855;16;1135317348;115232493;1180848485;7872755906;1.47E+16;1.10E+16;0.714545455;216015748;7361616162;7277707006;7404697987;7.76E+15;29.6;7.8;0;153.4;0.162024924
2;B;Debris Burning;TN;1998;Aug;1038182395;15;251685254;2539480519;2579885057;2436422136;1337174721;1288051948;143908046;2045688546;7721971831;7186880466;7120359281;7047226174;37.1;0.3;0;63;0.18955678
16.1;C;Children;GA;1998;Jul;2676787338;16;2602743902;255477707;2518978102;2509967846;3.11E+16;3279936306;3679562044;2340675241;7118918919;7270873786;7025547445;7359662289;40.3;28.8;0;109.3;0.151968894
1.5;B;Miscellaneous;AL;1998;Jun;8889658028;16;2653081232;2791966759;2801149425;2604712644;291022409;226066482;2562068966;1.83E+16;719212828;7185465116;7057058824;8107095047;61.8;55.9;1.5;131.5;0.183565244
6800;G;Lightning;FL;1998;May;8290498156;12;2510380952;2688873626;2764970414;2812524138;2609945504;2657417582;2995266272;2926933702;7220088626;7294117647;7259090909;6832285714;1.1;0.3;0;31;0.708582449
3;B;Debris Burning;CA;1998;Feb;1.16E+16;16;1387445887;1426162791;1483647799;1738690476;243968254;2514534884;2276100629;3477678571;6245882353;578483965;5229559748;4657571214;42.3;7.4;0;2.6;0.458427789
4;B;Arson;SC;1998;Feb;3905810967;16;1176211454;1341935484;1368965517;1385494881;4431497797;4363306452;416637931;3742150171;6445221445;5657826087;5398058252;6625323475;111.3;52;24;124.5;0.124603242
2;B;Debris Burning;MO;1998;Jan;2.77E+16;0;1546693387;2206567797;2778475336;382448037;3.71E+16;3453813559;342735426;3.74E+16;8201011561;7860152284;7880571429;7792118863;27;11.5;5.1;107.2;0.233444119
3108;F;Arson;AL;1998;Nov;205574224;16;1327327327;1333258929;1247191011;1569348659;1.77E+16;1.59E+16;1224719101;2655555556;7624291498;7518662953;7312837838;799057377;94.7;2.9;0.3;10.4;0.59264859
2;B;Debris Burning;CA;1998;Oct;1.47E+16;0;1.34E+16;1276123596;1135582822;9852047556;1393222683;1364044944;1340490798;1858916777;6328412256;6674084507;7294444444;8251424695;34.5;34.5;10.5;194.5;0.527347777
1;B;Children;SC;1998;Oct;2.32E+16;16;1805719512;1608956743;1872640449;1397700893;186195122;165216285;1.68E+16;1758705357;7061104141;6569190601;6990857143;7293606138;8.9;2.5;2.5;25.9;0.127619755
2;B;Debris Burning;AL;1998;Sep;4106262216;16;2527533156;2528225;2515052632;1903362283;2552855246;3010025063;3645789474;2109305211;6677315436;7250632911;7347894737;6708322825;25.2;25.2;8.7;30.6;0.181069456
1.5;B;Arson;GA;1998;Aug;3313454292;16;2497883212;2508394366;2537831325;2324874302;1276934307;1.33E+16;1143373494;152472067;7221380471;69721875;7016107383;6887407407;41.9;3.7;1.3;12.4;0.162531325
1;B;Smoking;LA;1998;Jul;438914154;12;3174127907;3216913947;3284756098;2828529412;3145348837;3533531157;3408536585;1829558824;5701937407;5394362018;4804878049;7198045113;31.5;6.4;0;174.5;0.23831884
8500;G;Lightning;WA;1998;Jul;6459372572;15;2581971831;2750140845;2702994012;2408985507;4025915493;3.62;382754491;4096376812;4453802817;4263943662;4632934132;4355217391;10.2;3.6;0.6;0;0.163291464
3.1;B;Children;GA;1998;Feb;189258052;12;1041287458;1208826087;1359948187;1290212766;4262;3933333333;3.64E+16;3480789755;7287789988;6795609756;5986096257;6915434501;168.5;61;17.3;80.7;0.149005629
40;C;Arson;AL;1998;Feb;1.20E+16;12;1164354486;1251428571;12.8;1527664093;4374179431;3682258065;3264824121;4371621622;7151418002;6688888889;5946341463;7705582524;109.6;47.1;5.1;291.9;0.193452517
0.8;B;Debris Burning;GA;1998;Feb;3742749955;12;1379063361;1.59E+16;1565432099;1587755102;4409917355;442320442;4002469136;3605357143;6588338192;5686440678;5203846154;6541223404;172;138.7;3.8;98.8;0.134940324
1.4;B;Arson;TN;1998;Jan;9224494063;15;6.37E+16;6270358306;7805031447;7186013986;3.14E+16;3098045603;323836478;3.51E+16;781322314;7257755776;6791025641;7412230216;108.5;13.8;1.3;172.8;0.191617508
1;B;Equipment Use;AR;1998;Aug;486484661;16;2755172414;2897783934;2928742515;2594768133;2197480106;2202216066;2274850299;2756956005;7122015504;6587078652;6322155689;7122273425;82.5;1.8;0;174.2;0.241106841
150;D;Lightning;FL;1998;Jul;1020550488;12;2725512528;2678537736;2680392157;2657648546;2.92E+16;2683018868;2942156863;2634513274;7.98E+15;7954416961;7986507937;8059556314;326.1;277.5;188.3;238;0.132375137
5;B;Railroad;AL;1998;Jul;293887189;16;2576649746;2582809224;2596313364;2388888889;2.03E+16;1953878407;2128571429;1.83E+16;7970555556;8010549451;8060098522;7023076923;99.5;22.6;0.8;0;0.170809767
1.1;B;Arson;GA;1998;Jun;2.69E+16;16;2656683587;2812014134;2895238095;2748969889;3.94E+16;3517667845;4097619048;3529318542;6521124361;6259642857;5961111111;6988292683;94.2;28.2;3.3;85.3;0.158407027
0.8;B;Debris Burning;GA;1998;May;61849403;12;2597965116;2855063291;283902439;3074744898;3334593023;3.47E+16;3409756098;4238520408;6333333333;6.12E+16;6903658537;5584693878;5.1;5.1;5.1;8.4;0.135664795
2;B;Arson;MO;1998;Jan;7817397868;0;2309160305;2.16E+16;5083832335;5321381142;3.24E+16;3034139785;2.78E+16;3727091633;8014641745;7687311178;7107246377;7794805195;19.8;3.9;0;45.2;0.21097913
4;B;Debris Burning;AL;1998;Nov;3305817897;16;1351279528;1355486542;1249468085;9742708333;1825688976;15873706;1181382979;2588541667;7639814815;7425210084;7205298013;7996365915;101.3;6.2;0;95.7;0.169363671
15;C;Arson;AL;1998;Nov;3.14E+16;16;1351279528;1355486542;1249468085;9742708333;1825688976;15873706;1181382979;2588541667;7639814815;7425210084;7205298013;7996365915;101.3;6.2;0;95.7;0.171719942
20;C;Arson;AL;1998;Sep;4.92E+16;16;2542376502;2563147208;2558235294;19357625;2522593583;2881679389;3529569892;2186375;6697432432;7189203085;7125268817;6719949174;79.2;25.2;8.7;30.6;0.182270533
6;B;Debris Burning;AR;1998;Aug;5.08E+16;16;2884960938;3110931174;3130434783;2733208255;2628125;2.71E+16;2.76;3.51E+16;6486178862;5549593496;5.43E+15;6271943888;112;8.6;8.6;129.2;0.234925605
9918;G;Equipment Use;ID;1998;Aug;7.99E+15;9;2137264151;2023529412;192745098;2282352941;3753773585;3.55E+16;2505882353;1452941176;4964622642;5131092437;5329411765;4170588235;23.2;17.4;2;0;0.041501194
8800;G;Lightning;MT;1998;Aug;6598194807;15;1885181696;1749815303;1848304094;1468839286;1744279946;170474934;1.73E+16;1822831633;5532520325;5434491979;5109356725;6365633803;0.8;0.8;0;33.7;0.050533371
5200;G;Lightning;FL;1998;Jul;3.93E+16;12;2825670498;2878763441;2892528736;2837795276;3.26E+16;362311828;3301724138;3114435696;7995174709;77028125;7439655172;8002361111;102.8;51.2;10.2;247.5;0.811721984
31360;G;Lightning;AK;1998;Jun;1408357275;0;1392123288;1.53E+16;1683333333;1500928793;2951712329;2789312977;2.53E+16;270247678;5371724138;5284732824;4825757576;5828301887;20;5;5;20;0.528443126
1;B;Miscellaneous;FL;1998;Jun;3.81E+16;12;289084507;2866666667;2854347826;2776190476;472306338;4117013889;4006521739;4322292994;7001234568;7262369338;7283211679;7886464968;1;1;1;113.9;0.129112854
1.3;B;Children;GA;1998;May;3.41E+16;12;2337494253;2533037383;256754902;2703573964;2309770115;2157009346;2196568627;3197278107;7433418043;7261111111;7340828402;7034324659;21.4;1.8;1.8;74.5;0.153487154
20100;G;Arson;FL;1998;May;6.21E+16;12;2429051491;2566864865;2572988506;2822461964;2505156038;2197027027;1744252874;307299169;722237037;7376035503;7753846154;6813610315;1.1;0.3;0.3;31;0.699518067
2;B;Arson;GA;1998;Apr;1.28E+16;12;1989258312;197020202;20.27;2544126984;3311253197;3595959596;3.67E+16;3188888889;7034530387;7077486911;7458947368;6370645161;134.9;17.3;16.5;5.1;0.133360199
4.1;B;Debris Burning;GA;1998;Mar;6.17E+16;16;1006810345;1358985507;1925677419;1451436541;2.97E+16;2.75E+16;2717419355;2.38E+16;6691114458;7012025316;6481208054;7.09E+15;141.9;40.3;19.3;214.2;0.163601796
20000;G;Missing/Undefined;TX;1998;Mar;4207317312;15;5238934426;9183588621;1.33E+16;1239166667;6419364754;6120568928;7296236559;9133333333;658939759;6035679612;4.78E+15;33875;59.5;14.2;2.3;0;0.327472737
10;C;Arson;AL;1998;Jan;4483544952;16;8641873278;1094864865;1226744186;1109902371;3.71E+16;3797297297;3.14E+16;3744335664;7129102167;6873701299;6375590551;6726171244;154.4;55.1;50.8;59.2;0.165367281
1;B;Arson;KY;1998;Jan;2684302463;0;4624131082;7324786325;8624873096;6403343465;2342701092;2.87E+16;282893401;3084397163;7664220183;74;6606521739;6995851528;111.7;38.2;12.8;70;0.144695933
4.5;B;Arson;GA;1998;Oct;3397614372;16;1668818565;1487231638;1429814815;1146051502;169676512;1548870056;0.762345679;1.55E+16;6780271084;6356927711;6523178808;7368600683;66;2.6;0;37.5;0.163707831
2.5;B;Children;NC;1998;Oct;6497826545;16;1747956403;1555965909;1650967742;1263623978;2446730245;2255965909;2012258065;2.76E+16;6454727794;5921325648;5725974026;6.84E+15;15.3;0.5;0;33.6;0.106998992
1;B;Miscellaneous;AR;1998;Jun;5028291128;16;2817232376;29744;3033918129;2990688776;4.06E+16;3.84E+16;3.92E+16;3012882653;6618503937;6367466667;635497076;6858580645;54.8;6.6;0;75.2;0.229328499
1;B;Lightning;SD;1998;Jun;4.65E+16;15;1.69E+16;1943342776;2066666667;2373968706;4.79E+16;5212464589;450308642;4051351351;6848079659;6978285714;6818012422;6488057554;57.1;49;0.8;8.4;0.303019364
2;B;Lightning;AK;1998;Jun;4313988643;0;1.53E+16;1604980843;1690434783;2222222222;3171287129;2.97E+16;2648695652;2.85;6650396825;6957692308;6949565217;6816666667;57.9;35.6;22.8;0;0.834505116
10880;G;Lightning;WA;1998;Jun;3.09E+16;9;1907105624;188375;1846647399;26236;3483539095;3.27E+16;2.86E+16;3384;5381481481;5330978261;5588439306;44.72;2.7;1.6;1.6;0;0.150389421
0.52;B;Children;NH;1998;Apr;2966900503;4;9089646465;1059952038;9.83E+15;1455311355;3410984848;3.62E+16;3.66E+16;3547619048;604708589;5944023324;5941059603;6863205829;78;60.9;36.6;116.5;0.036506744
1.1;B;Debris Burning;GA;1998;Jan;5198170981;16;7.43E+15;912028169;1056181818;9.29E+15;2842329545;2656056338;2255151515;2927977044;7145103858;7081381381;6962820513;6607784431;190.7;88.6;40.1;122.9;0.162811843
1;B;Arson;AL;1998;Jan;4231527557;16;906887574;6.04E+16;6019411765;9033002481;3011374408;2.70E+16;2.04E+16;3684863524;8109133858;8035798817;76.62;721171875;118.1;34;2;206;0.174050386
5;B;Debris Burning;AR;1998;Jan;2290057719;16;8597402597;7927203065;8.7;9638640429;379788961;4254789272;4068333333;4103577818;7923790323;7015322581;6833628319;6484756098;145.4;31.8;21.6;191.7;0.236636114
1.5;B;Children;FL;1998;Jan;1153494556;12;1394917258;1192987013;10.68;1.34E+16;3963829787;3632727273;3.24;4836280138;8077030457;7780263158;7320231214;7451664753;74.1;30.7;1;197.2;0.169601541
3;B;Miscellaneous;KY;1998;Jan;4.14E+16;0;5.41E+16;2660165975;3.03E+16;4679469548;2285353003;2198125;2301092896;2.36E+16;7467130215;7719854722;6966666667;7671931818;61.4;24.4;0.5;113.7;0.143606186
6.8;B;Arson;GA;1998;Jan;3168926834;16;9043956044;6.54E+15;7008264463;8939698492;3751805338;4094425087;4156198347;4776884422;7740909091;7133212996;6329752066;6722641509;85.2;17.8;0.5;176.5;0.159151167
3.5;B;Debris Burning;GA;1998;Jan;3412799276;16;9043956044;6.54E+15;7008264463;8939698492;3751805338;4094425087;4156198347;4776884422;7740909091;7133212996;6329752066;6722641509;85.2;17.8;0.5;176.5;0.153955067
17.5;C;Arson;GA;1998;Jan;5.29E+16;16;8.95E+15;6375;6359477124;8.63E+15;322352071;3084821429;2.74E+16;3.76E+16;7668837209;7352063492;6977697842;7117829457;61.2;12.7;10.2;154.4;0.164260932
